species,Latitude,Mass
Balaenoptera physalus,42.69833,47506008.23
Balaenoptera physalus,42.89333,47506008.23
Balaenoptera physalus,43.17504,47506008.23
Balaenoptera physalus,36.615195,47506008.23
Balaenoptera physalus,1.919603,47506008.23
Balaenoptera physalus,49.723163,47506008.23
Balaenoptera physalus,44.953525,47506008.23
Balaenoptera physalus,44.908653,47506008.23
Balaenoptera physalus,53.05,47506008.23
Balaenoptera physalus,53.05,47506008.23
Balaenoptera physalus,53.05,47506008.23
Balaenoptera physalus,53.05,47506008.23
Balaenoptera physalus,53.05,47506008.23
Balaenoptera physalus,53.05,47506008.23
Balaenoptera physalus,52.2,47506008.23
Balaenoptera physalus,78.1698,47506008.23
Balaenoptera physalus,70.706196,47506008.23
Balaenoptera physalus,43.15134,47506008.23
Balaenoptera physalus,67.504167,47506008.23
Balaenoptera physalus,67.504167,47506008.23
Balaenoptera physalus,67.504167,47506008.23
Balaenoptera physalus,67.506668,47506008.23
Balaenoptera physalus,42.84986,47506008.23
Balaenoptera physalus,36.6762,47506008.23
Balaenoptera physalus,42.63783,47506008.23
Balaenoptera physalus,52.868971,47506008.23
Balaenoptera physalus,58.277253,47506008.23
Balaenoptera physalus,36.847728,47506008.23
Balaenoptera physalus,34.197351,47506008.23
Balaenoptera physalus,36.9706,47506008.23
Balaenoptera physalus,39.91,47506008.23
Balaenoptera physalus,69.719806,47506008.23
Balaenoptera physalus,69.249103,47506008.23
Balaenoptera physalus,21.287455,47506008.23
Balaenoptera physalus,55.15519,47506008.23
Balaenoptera physalus,39.19,47506008.23
Balaenoptera physalus,33.689377,47506008.23
Balaenoptera physalus,33.97669,47506008.23
Balaenoptera physalus,69.740645,47506008.23
Balaenoptera physalus,36.721275,47506008.23
Balaenoptera physalus,38.85,47506008.23
Balaenoptera physalus,-29.164333,47506008.23
Balaenoptera physalus,33.633959,47506008.23
Balaenoptera physalus,-29.13152,47506008.23
Balaenoptera physalus,33.735205,47506008.23
Balaenoptera physalus,39.89,47506008.23
Balaenoptera physalus,39.89,47506008.23
Balaenoptera physalus,41.207,47506008.23
Balaenoptera physalus,41.189,47506008.23
Balaenoptera physalus,41.501,47506008.23
Balaenoptera physalus,41.556,47506008.23
Balaenoptera physalus,41.845,47506008.23
Balaenoptera physalus,41.845,47506008.23
Balaenoptera physalus,36.955238,47506008.23
Balaenoptera physalus,44.65483,47506008.23
Balaenoptera physalus,44.6755,47506008.23
Balaenoptera physalus,39.86,47506008.23
Balaenoptera physalus,39.68,47506008.23
Balaenoptera physalus,39.85,47506008.23
Balaenoptera physalus,38.86,47506008.23
Balaenoptera physalus,39.73,47506008.23
Balaenoptera physalus,39.81,47506008.23
Balaenoptera physalus,39.69,47506008.23
Balaenoptera physalus,39.7,47506008.23
Balaenoptera physalus,39.75,47506008.23
Balaenoptera physalus,39.81,47506008.23
Balaenoptera physalus,39.75,47506008.23
Balaenoptera physalus,39.83,47506008.23
Balaenoptera physalus,39.82,47506008.23
Balaenoptera physalus,39.85,47506008.23
Balaenoptera physalus,39.76,47506008.23
Balaenoptera physalus,39.75,47506008.23
Balaenoptera physalus,39.91,47506008.23
Balaenoptera physalus,39.93,47506008.23
Balaenoptera physalus,39.92,47506008.23
Balaenoptera physalus,39.83,47506008.23
Balaenoptera physalus,39.84,47506008.23
Balaenoptera physalus,39.81,47506008.23
Balaenoptera physalus,39.84,47506008.23
Balaenoptera physalus,42.747502,47506008.23
Balaenoptera physalus,45.62948,47506008.23
Balaenoptera physalus,45.15713,47506008.23
Balaenoptera physalus,45.92835,47506008.23
Balaenoptera physalus,45.62209,47506008.23
Balaenoptera physalus,46.23618,47506008.23
Balaenoptera physalus,44.84493,47506008.23
Balaenoptera physalus,45.63865,47506008.23
Balaenoptera physalus,45.26772,47506008.23
Balaenoptera physalus,45.62209,47506008.23
Balaenoptera physalus,45.64551,47506008.23
Balaenoptera physalus,43.659866,47506008.23
Balaenoptera physalus,43.610773,47506008.23
Balaenoptera physalus,43.636017,47506008.23
Balaenoptera physalus,43.651917,47506008.23
Balaenoptera physalus,43.667814,47506008.23
Balaenoptera physalus,43.667814,47506008.23
Balaenoptera physalus,43.628065,47506008.23
Balaenoptera physalus,43.643968,47506008.23
Balaenoptera physalus,43.636017,47506008.23
Balaenoptera physalus,43.715477,47506008.23
Balaenoptera physalus,43.69165,47506008.23
Balaenoptera physalus,38.82,47506008.23
Balaenoptera physalus,38.88,47506008.23
Balaenoptera physalus,38.82,47506008.23
Balaenoptera physalus,38.8,47506008.23
Balaenoptera physalus,38.79,47506008.23
Balaenoptera physalus,38.83,47506008.23
Balaenoptera physalus,38.82,47506008.23
Balaenoptera physalus,38.82,47506008.23
Balaenoptera physalus,38.84,47506008.23
Balaenoptera physalus,38.81,47506008.23
Balaenoptera physalus,38.84,47506008.23
Balaenoptera physalus,38.86,47506008.23
Balaenoptera physalus,42.926141,47506008.23
Balaenoptera physalus,44.163834,47506008.23
Balaenoptera physalus,44.08489,47506008.23
Balaenoptera physalus,43.707535,47506008.23
Balaenoptera physalus,43.670403,47506008.23
Balaenoptera physalus,43.739294,47506008.23
Balaenoptera physalus,43.794831,47506008.23
Balaenoptera physalus,43.69165,47506008.23
Balaenoptera physalus,43.67576,47506008.23
Balaenoptera physalus,43.615191,47506008.23
Balaenoptera physalus,43.747231,47506008.23
Balaenoptera physalus,43.69165,47506008.23
Balaenoptera physalus,43.612159,47506008.23
Balaenoptera physalus,43.707535,47506008.23
Balaenoptera physalus,43.778969,47506008.23
Balaenoptera physalus,43.771036,47506008.23
Balaenoptera physalus,43.643968,47506008.23
Balaenoptera physalus,43.683705,47506008.23
Balaenoptera physalus,43.69165,47506008.23
Balaenoptera physalus,43.699593,47506008.23
Balaenoptera physalus,38.86,47506008.23
Balaenoptera physalus,38.82,47506008.23
Balaenoptera physalus,38.82,47506008.23
Balaenoptera physalus,38.82,47506008.23
Balaenoptera physalus,38.81,47506008.23
Balaenoptera physalus,38.78,47506008.23
Balaenoptera physalus,38.87,47506008.23
Balaenoptera physalus,39.43,47506008.23
Balaenoptera physalus,38.81,47506008.23
Balaenoptera physalus,38.83,47506008.23
Balaenoptera physalus,38.8,47506008.23
Balaenoptera physalus,38.85,47506008.23
Balaenoptera physalus,38.81,47506008.23
Balaenoptera physalus,38.75,47506008.23
Balaenoptera physalus,43.76152,47506008.23
Balaenoptera physalus,36.850317,47506008.23
Balaenoptera physalus,33.487952,47506008.23
Balaenoptera physalus,36.726236,47506008.23
Balaenoptera physalus,44.465262,47506008.23
Balaenoptera physalus,44.851714,47506008.23
Balaenoptera physalus,44.720712,47506008.23
Balaenoptera physalus,47.2003,47506008.23
Balaenoptera physalus,58.249442,47506008.23
Balaenoptera physalus,42.73232,47506008.23
Balaenoptera physalus,42.63987,47506008.23
Balaenoptera physalus,42.73128,47506008.23
Balaenoptera physalus,42.65463,47506008.23
Balaenoptera physalus,42.73347,47506008.23
Balaenoptera physalus,42.77043,47506008.23
Balaenoptera physalus,42.65133,47506008.23
Balaenoptera physalus,42.65654,47506008.23
Balaenoptera physalus,42.74879,47506008.23
Balaenoptera physalus,42.76648,47506008.23
Balaenoptera physalus,42.774,47506008.23
Balaenoptera physalus,42.73057,47506008.23
Balaenoptera physalus,42.79038,47506008.23
Balaenoptera physalus,42.9215,47506008.23
Balaenoptera physalus,45.02452,47506008.23
Balaenoptera physalus,32.714711,47506008.23
Balaenoptera physalus,36.931726,47506008.23
Balaenoptera physalus,43.841013,47506008.23
Balaenoptera physalus,43.777587,47506008.23
Balaenoptera physalus,39.98,47506008.23
Balaenoptera physalus,38.82,47506008.23
Balaenoptera physalus,50.132042,47506008.23
Balaenoptera physalus,33.654547,47506008.23
Balaenoptera physalus,36.652474,47506008.23
Balaenoptera physalus,40.58345,47506008.23
Balaenoptera physalus,36.713263,47506008.23
Balaenoptera physalus,36.601711,47506008.23
Balaenoptera physalus,36.922215,47506008.23
Balaenoptera physalus,36.641767,47506008.23
Balaenoptera physalus,43.67576,47506008.23
Balaenoptera physalus,43.810689000000004,47506008.23
Balaenoptera physalus,43.747231,47506008.23
Balaenoptera physalus,43.667814,47506008.23
Balaenoptera physalus,43.612159,47506008.23
Balaenoptera physalus,43.620112,47506008.23
Balaenoptera physalus,43.604204,47506008.23
Balaenoptera physalus,71.663148,47506008.23
Balaenoptera physalus,71.663148,47506008.23
Balaenoptera physalus,44.84806,47506008.23
Balaenoptera physalus,44.981602,47506008.23
Balaenoptera physalus,43.723417,47506008.23
Balaenoptera physalus,38.84,47506008.23
Balaenoptera physalus,58.271724,47506008.23
Balaenoptera physalus,58.257454,47506008.23
Balaenoptera physalus,58.241673,47506008.23
Balaenoptera physalus,58.209995,47506008.23
Balaenoptera physalus,45.98348,47506008.23
Balaenoptera physalus,46.01362,47506008.23
Balaenoptera physalus,45.97512,47506008.23
Balaenoptera physalus,45.95454,47506008.23
Balaenoptera physalus,45.93342,47506008.23
Balaenoptera physalus,45.97792,47506008.23
Balaenoptera physalus,46.25408,47506008.23
Balaenoptera physalus,45.91577,47506008.23
Balaenoptera physalus,45.9634,47506008.23
Balaenoptera physalus,46.00566,47506008.23
Balaenoptera physalus,45.97792,47506008.23
Balaenoptera physalus,45.92268,47506008.23
Balaenoptera physalus,46.00566,47506008.23
Balaenoptera physalus,45.98348,47506008.23
Balaenoptera physalus,42.73251,47506008.23
Balaenoptera physalus,-53.14677,47506008.23
Balaenoptera physalus,33.426054,47506008.23
Balaenoptera physalus,33.574761,47506008.23
Balaenoptera physalus,-52.536274,47506008.23
Balaenoptera physalus,33.655036,47506008.23
Balaenoptera physalus,-53.071227,47506008.23
Balaenoptera physalus,69.528472,47506008.23
Balaenoptera physalus,69.321353,47506008.23
Balaenoptera physalus,69.321353,47506008.23
Balaenoptera physalus,43.0153,47506008.23
Balaenoptera physalus,42.79,47506008.23
Balaenoptera physalus,39.87,47506008.23
Balaenoptera physalus,39.9,47506008.23
Balaenoptera physalus,59.110751,47506008.23
Balaenoptera physalus,59.13141,47506008.23
Balaenoptera physalus,59.110982,47506008.23
Balaenoptera physalus,59.821077,47506008.23
Balaenoptera physalus,59.135194,47506008.23
Balaenoptera physalus,59.701374,47506008.23
Balaenoptera physalus,43.28266,47506008.23
Balaenoptera physalus,43.19513,47506008.23
Balaenoptera physalus,43.28014,47506008.23
Balaenoptera physalus,43.1115,47506008.23
Balaenoptera physalus,43.16688,47506008.23
Balaenoptera physalus,41.184,47506008.23
Balaenoptera physalus,39.88,47506008.23
Balaenoptera physalus,39.89,47506008.23
Balaenoptera physalus,33.773876,47506008.23
Balaenoptera physalus,NA,47506008.23
Balaenoptera physalus,29.408681,47506008.23
Balaenoptera physalus,41.5242,47506008.23
Balaenoptera physalus,40.337,47506008.23
Balaenoptera physalus,41.0023,47506008.23
Balaenoptera physalus,40.1143,47506008.23
Balaenoptera physalus,41.5402,47506008.23
Balaenoptera physalus,41.9018,47506008.23
Balaenoptera physalus,38.8968,47506008.23
Balaenoptera physalus,39.87,47506008.23
Balaenoptera physalus,39.87,47506008.23
Balaenoptera physalus,38.095067,47506008.23
Balaenoptera physalus,38.7243,47506008.23
Balaenoptera physalus,38.472983,47506008.23
Balaenoptera physalus,38.488083,47506008.23
Balaenoptera physalus,38.6394,47506008.23
Balaenoptera physalus,38.987883,47506008.23
Balaenoptera physalus,38.866433,47506008.23
Balaenoptera physalus,38.528233,47506008.23
Balaenoptera physalus,38.260583,47506008.23
Balaenoptera physalus,38.2579,47506008.23
Balaenoptera physalus,35.725376,47506008.23
Balaenoptera physalus,47.65329,47506008.23
Balaenoptera physalus,47.54739,47506008.23
Balaenoptera physalus,41.162683,47506008.23
Balaenoptera physalus,44.38967,47506008.23
Balaenoptera physalus,42.788,47506008.23
Balaenoptera physalus,42.757,47506008.23
Balaenoptera physalus,42.7464,47506008.23
Balaenoptera physalus,44.36017,47506008.23
Balaenoptera physalus,44.35467,47506008.23
Balaenoptera physalus,38.82,47506008.23
Balaenoptera physalus,38.81,47506008.23
Balaenoptera physalus,38.84,47506008.23
Balaenoptera physalus,38.83,47506008.23
Balaenoptera physalus,38.75,47506008.23
Balaenoptera physalus,59.605301,47506008.23
Balaenoptera physalus,NA,47506008.23
Balaenoptera physalus,NA,47506008.23
Balaenoptera physalus,38.378733,47506008.23
Balaenoptera physalus,38.606983,47506008.23
Balaenoptera physalus,38.890533,47506008.23
Balaenoptera physalus,38.686367,47506008.23
Balaenoptera physalus,38.5402,47506008.23
Balaenoptera physalus,38.930167,47506008.23
Balaenoptera physalus,38.71015,47506008.23
Balaenoptera physalus,38.87715,47506008.23
Balaenoptera physalus,38.736583,47506008.23
Balaenoptera physalus,38.2589,47506008.23
Balaenoptera physalus,38.31495,47506008.23
Balaenoptera physalus,38.57005,47506008.23
Balaenoptera physalus,38.78065,47506008.23
Balaenoptera physalus,38.7822,47506008.23
Balaenoptera physalus,38.431683,47506008.23
Balaenoptera physalus,37.978883,47506008.23
Balaenoptera physalus,78.207041,47506008.23
Balaenoptera physalus,43.732557,47506008.23
Balaenoptera physalus,43.602457,47506008.23
Balaenoptera physalus,44.5815,47506008.23
Balaenoptera physalus,44.683667,47506008.23
Balaenoptera physalus,42.63333,47506008.23
Balaenoptera physalus,43.3348,47506008.23
Balaenoptera physalus,52.1752,47506008.23
Balaenoptera physalus,51.5583,47506008.23
Balaenoptera physalus,44.37067,47506008.23
Balaenoptera physalus,44.33967,47506008.23
Balaenoptera physalus,44.401,47506008.23
Balaenoptera physalus,44.29533,47506008.23
Balaenoptera physalus,48.9983,47506008.23
Balaenoptera physalus,51.6964,47506008.23
Balaenoptera physalus,44.3265,47506008.23
Balaenoptera physalus,44.383,47506008.23
Balaenoptera physalus,51.3874,47506008.23
Balaenoptera physalus,49.9482,47506008.23
Balaenoptera physalus,44.3545,47506008.23
Balaenoptera physalus,44.3865,47506008.23
Balaenoptera physalus,44.322,47506008.23
Balaenoptera physalus,44.35583,47506008.23
Balaenoptera physalus,44.31067,47506008.23
Balaenoptera physalus,44.345,47506008.23
Balaenoptera physalus,44.36167,47506008.23
Balaenoptera physalus,44.38,47506008.23
Balaenoptera physalus,44.35417,47506008.23
Balaenoptera physalus,44.35317,47506008.23
Balaenoptera physalus,44.32583,47506008.23
Balaenoptera physalus,44.34983,47506008.23
Balaenoptera physalus,44.4085,47506008.23
Balaenoptera physalus,44.35867,47506008.23
Balaenoptera physalus,44.35167,47506008.23
Balaenoptera physalus,39.41,47506008.23
Balaenoptera physalus,38.85,47506008.23
Balaenoptera physalus,38.85,47506008.23
Balaenoptera physalus,38.79,47506008.23
Balaenoptera physalus,48.83915,47506008.23
Balaenoptera physalus,41.03273,47506008.23
Balaenoptera physalus,39.094133,47506008.23
Balaenoptera physalus,39.11355,47506008.23
Balaenoptera physalus,42.77361,47506008.23
Balaenoptera physalus,42.74417,47506008.23
Balaenoptera physalus,42.87722,47506008.23
Balaenoptera physalus,42.78222,47506008.23
Balaenoptera physalus,42.74528,47506008.23
Balaenoptera physalus,42.83694,47506008.23
Balaenoptera physalus,42.77556,47506008.23
Balaenoptera physalus,42.73417,47506008.23
Balaenoptera physalus,42.73583,47506008.23
Balaenoptera physalus,42.82917,47506008.23
Balaenoptera physalus,42.74222,47506008.23
Balaenoptera physalus,42.705,47506008.23
Balaenoptera physalus,42.91639,47506008.23
Balaenoptera physalus,42.74583,47506008.23
Balaenoptera physalus,42.7525,47506008.23
Balaenoptera physalus,42.75861,47506008.23
Balaenoptera physalus,42.82083,47506008.23
Balaenoptera physalus,42.84472,47506008.23
Balaenoptera physalus,42.76056,47506008.23
Balaenoptera physalus,42.70694,47506008.23
Balaenoptera physalus,37.79112,47506008.23
Balaenoptera physalus,40.548641,47506008.23
Balaenoptera physalus,47.6923,47506008.23
Balaenoptera physalus,50.39793,47506008.23
Balaenoptera physalus,44.291,47506008.23
Balaenoptera physalus,44.3265,47506008.23
Balaena mysticetus,67.978789,79691178.99
Balaena mysticetus,71.339502,79691178.99
Balaena mysticetus,71.203504,79691178.99
Balaena mysticetus,78.890049,79691178.99
Balaena mysticetus,69.59451,79691178.99
Balaena mysticetus,64.932149,79691178.99
Balaena mysticetus,71.367789,79691178.99
Balaena mysticetus,63.593588,79691178.99
Balaena mysticetus,51.4,79691178.99
Balaena mysticetus,51.4,79691178.99
Balaena mysticetus,51.4,79691178.99
Balaena mysticetus,51.4,79691178.99
Balaena mysticetus,69.443285,79691178.99
Balaena mysticetus,72.315379,79691178.99
Balaena mysticetus,NA,79691178.99
Balaena mysticetus,69.460059,79691178.99
Balaena mysticetus,69.522264,79691178.99
Balaena mysticetus,NA,79691178.99
Balaena mysticetus,72.403168,79691178.99
Balaena mysticetus,72.383003,79691178.99
Balaena mysticetus,72.330666,79691178.99
Balaena mysticetus,72.382332,79691178.99
Balaena mysticetus,72.369499,79691178.99
Balaena mysticetus,72.397835,79691178.99
Balaena mysticetus,72.07,79691178.99
Balaena mysticetus,72.0753,79691178.99
Balaena mysticetus,41.9751,79691178.99
Balaena mysticetus,71.38,79691178.99
Balaena mysticetus,NA,79691178.99
Balaena mysticetus,71.290556,79691178.99
Balaena mysticetus,71.32306,79691178.99
Balaena mysticetus,75,79691178.99
Balaena mysticetus,63.70389,79691178.99
Balaena mysticetus,69.91,79691178.99
Balaena mysticetus,71.233,79691178.99
Balaena mysticetus,71.569,79691178.99
Balaena mysticetus,69.916,79691178.99
Balaena mysticetus,69.918,79691178.99
Balaena mysticetus,69.671,79691178.99
Balaena mysticetus,71.944,79691178.99
Balaena mysticetus,69.941,79691178.99
Balaena mysticetus,69.937,79691178.99
Balaena mysticetus,69.937,79691178.99
Balaena mysticetus,69.91,79691178.99
Balaena mysticetus,69.918,79691178.99
Balaena mysticetus,71.901,79691178.99
Balaena mysticetus,70.303,79691178.99
Balaena mysticetus,70.521,79691178.99
